fsa_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
435269,Sutton Coldfield Golf Club,"110 Thornhill Road, Streetly, Walsall, West Midlands",B74 3ER,408516,298191,52.581465,-1.875752,Walsall
435276,Swan Inn,"16 Victoria Road, Darlaston, Walsall, West Midlands",WS10 8AA,397765,296756,52.568633,-2.034406,Walsall
435324,The Alma Inn,"Chalo, Bentley Lane, Walsall, West Midlands",WS2 8SP,399867,299277,52.591301,-2.003395,Walsall
435325,The Anchor Inn,"Anchor Inn, Chester Road, Brownhills, Walsall",WS8 6DP,405468,304654,52.639603,-1.920631,Walsall
435327,The Avion (Wetherspoon),"19 Anchor Road, Aldridge, Walsall, West Midlands",WS9 8PT,405561,300705,52.604112,-1.919321,Walsall
435329,The Bell Inn,"Birmingham Road, Walsall, West Midlands",WS5 3JP,403566,296411,52.565517,-1.948823,Walsall
435332,The Black Horse,"1 Old Park Road, Darlaston, Walsall, West Midlands",WS10 9JE,398290,296210,52.563718,-2.026657,Walsall
435333,The Boathouse,"Park Road, Rushall, Walsall, West Midlands",WS4 1LG,403231,300473,52.602036,-1.953727,Walsall
435339,The Cambridge Pub,"The Cambridge, Cambridge Street, Walsall, West Midlands",WS1 4BZ,401407,297313,52.573644,-1.980656,Walsall
435342,The Chuckery Club,"44 Beacon Street, Walsall, West Midlands",WS1 2DL,402380,298325,52.58273,-1.966307,Walsall
435350,The County Public House,"7 Walsall Street, Willenhall, Walsall, West Midlands",WV13 2ES,396569,298374,52.583172,-2.052069,Walsall
435352,The Crown,"(The Elms), Anchor Road, Aldridge, Walsall",WS9 8PT,405561,300705,52.604112,-1.919321,Walsall
435353,The Crown Bar & Grill,"34-36 King Edward Street, Darlaston, Walsall, West Midlands",WS10 8TN,397512,296601,52.56723,-2.038137,Walsall
435354,The Crown Bar & Grill,"6 Leamore Lane, Bloxwich, Walsall, West Midlands",WS3 2BH,400358,301104,52.607707,-1.996146,Walsall
435355,The Crown Inn,"Long Acre Street, Walsall, West Midlands",WS2 8HP,401012,299223,52.590806,-1.986494,Walsall
435358,The Dilke Arms,"Aldridge Road, Walsall, West Midlands",WS4 2JL,403119,298878,52.587697,-1.955395,Walsall
435362,The Drunken Duck,"55 High Street, Walsall Wood, Walsall",WS9 9LR,404674,303130,52.625911,-1.932384,Walsall
435364,The Falcon Inn,"Gomer Street West, Willenhall, Walsall, West Midlands",WV13 2NR,396103,298529,52.584562,-2.058963,Walsall
435366,The Fingerpost,"Yorks Bridge, Norton Road, Pelsall, Walsall",WS3 5AU,402232,304494,52.638188,-1.968451,Walsall
435369,The Forge Tavern,"118 St Annes Road, Willenhall, Walsall, West Midlands",WV13 1DT,396609,299389,52.592288,-2.051504,Walsall
435370,The Fountain Inn,"49 Lower Forster Street, Walsall, West Midlands",WS1 1XB,401554,298856,52.587506,-1.978495,Walsall
435371,The Four Crosses,"1 Green Lane, Shelfield, Walsall, West Midlands",WS4 1RN,403478,302354,52.618944,-1.950061,Walsall
435373,The Frying Pan,"Bilston Street, Darlaston, Walsall, West Midlands",WS10 8EY,397659,296928,52.57017,-2.035971,Walsall
435381,The Homestead,"Homestead, Stroud Avenue, Willenhall, Walsall, West Midlands",WV12 4DA,398062,299818,52.596152,-2.030043,Walsall
435387,The Lady Diana,"80/82 Park Road, Bloxwich, Walsall, West Midlands",WS3 3SW,399841,302243,52.617947,-2.003782,Walsall
435388,The Lamp Tavern,"High Street, Bloxwich, Walsall, West Midlands",WS3 2DA,400160,301524,52.611493,-1.99907,Walsall
435391,The Lion Bar & Nightclub,"41-42 Birchills Street, Walsall, West Midlands",WS2 8NG,400528,298959,52.588443,-1.993638,Walsall
435400,The Malthouse,"New Road, Willenhall, Walsall, West Midlands",WV13 2BG,396291,298392,52.583332,-2.056172,Walsall
435407,The Milestone,"130 Essington Road, Willenhall, Walsall, West Midlands",WV12 5DT,397166,301930,52.615134,-2.043289,Walsall
435410,The New Junction,"Forge Road, Darlaston, Walsall, West Midlands",WS10 8QU,397030,296722,52.568324,-2.04525,Walsall
435414,The Old Engine,"14 Bull Street, Darlaston, Walsall, West Midlands",WS10 8AX,398141,296795,52.568976,-2.028859,Walsall
435415,The Old Horns,"43 Queslett Road, Pheasey, Walsall",B43 7EQ,406367,295099,52.553697,-1.907525,Walsall
435416,The Old Irish Harp,"582 Chester Road, Aldridge, Walsall, West Midlands",WS9 0LP,407568,300655,52.60363,-1.889687,Walsall
435417,The Old Oak,"150 Walsall Road, Willenhall, Walsall, West Midlands",WV13 2EB,397133,298674,52.585873,-2.043747,Walsall
435421,The Parkbrook,"432-434 Wolverhampton Road, Walsall, West Midlands",WS2 8RJ,399628,298855,52.587499,-2.006923,Walsall
435423,The Pitch,"Unit 1, Bridge House, 47-55 Bridge Street, Walsall, West Midlands",WS1 1JQ,401599,298551,52.584773,-1.977832,Walsall
435426,The Pretty Bricks,"5 John Street, Walsall, West Midlands",WS2 8AF,401131,299320,52.591678,-1.984736,Walsall
435427,The Prince,"Stafford Street, Walsall, West Midlands",WS2 8DF,401122,298839,52.587363,-1.984856,Walsall
435428,The Queens,"1 Norton Road, Pelsall, Walsall, West Midlands",WS3 4AY,402359,303488,52.629135,-1.966581,Walsall
435429,The Queslett,"Queslett Road, Streetly, Walsall, West Midlands",B74 2EY,407826,296466,52.565968,-1.885975,Walsall
435431,The Red Lion,"69 Station Road, Aldridge, Walsall, West Midlands",WS9 0BW,405180,300382,52.601212,-1.924951,Walsall
435432,The Registry,"25-29 Leicester Street, Walsall, West Midlands",WS1 1PT,401421,298586,52.585079,-1.980474,Walsall
435434,The Romping Cat,"96-97 Elmore Green Road, Bloxwich, Walsall, West Midlands",WS3 2HN,399486,302195,52.617515,-2.009025,Walsall
435435,The Royal Exchange,"27 Lichfield Road, Walsall Wood, Walsall, West Midlands",WS9 9NP,404987,303566,52.629827,-1.927753,Walsall
435444,The Seven Stars PH,"106 Stafford Street, Walsall, West Midlands",WS2 8DU,401046,299290,52.591409,-1.985992,Walsall
435447,The Spotted Cow,"9 Wolverhampton Road, Bloxwich, Walsall, West Midlands",WS3 2EZ,399665,302327,52.618711,-2.006381,Walsall
435448,The Spring Cottage,"60 Elmore Green Road, Bloxwich, Walsall, West Midlands",WS3 2HW,399546,302066,52.616355,-2.008138,Walsall
435451,The Swan,"184 Coltham Road, Willenhall, Walsall, West Midlands",WV12 5QA,397540,300870,52.605598,-2.037757,Walsall
435456,The Tap and Tanner,"Lord Hill House, Darwall Street, Walsall, West Midlands",WS1 1AA,401366,298689,52.586014,-1.981281,Walsall
435460,The Turtles Head,"14 Croft Parade, Aldridge, Walsall, West Midlands",WS9 8LY,405751,300778,52.604755,-1.916514,Walsall
435461,The Victoria,"(Formally Bloxwich Excelsior WMC), Victoria Avenue, Bloxwich, Walsall",WS3 3HS,399984,302196,52.617525,-2.001655,Walsall
435462,The Victoria,"23 Lower Rushall Street, Walsall, West Midlands",WS1 2AA,401702,298589,52.585105,-1.976312,Walsall
435466,The Walsall Arms,"17 Bank Street, Walsall, West Midlands",WS1 2EP,401944,298308,52.582578,-1.972741,Walsall
435469,The Watering Trough,"90 Ablewell Street, Walsall, West Midlands",WS1 2EU,401738,298400,52.583406,-1.975781,Walsall
435471,The Whimsey,"13 High Road, Willenhall, Walsall, West Midlands",WV12 4JR,397415,300270,52.600213,-2.039598,Walsall
435472,The White House,"White House, Bosty Lane, Aldridge, Walsall",WS9 0QE,404703,299786,52.595849,-1.932002,Walsall
435474,The Workers Rest,"Upper Lichfield Street, Willenhall, Walsall, West Midlands",WV13 1PB,396397,298545,52.584699,-2.054609,Walsall
435477,Three Crowns,"72-73 Stafford Street, Willenhall, Walsall, West Midlands",WV13 1RT,396282,298599,52.585193,-2.056307,Walsall
435479,Three Tuns,"8 Walsall Road, Willenhall, Walsall, West Midlands",WV13 2EG,397083,298618,52.58536,-2.044485,Walsall
435493,Turf Tavern,"13 Wolverhampton Road, Bloxwich, Walsall, West Midlands",WS3 2EZ,399666,302322,52.618657,-2.006367,Walsall
435504,United Kingdom Inn,"14 Bloxwich Road North, Willenhall, Walsall, West Midlands",WV12 5PG,397726,300636,52.603495,-2.035009,Walsall
435515,Veseyans Rugby Club,"Veseyan Sports And Social Club, Little Hardwick Road, Streetly, Walsall",WS9 0SQ,406702,298845,52.587369,-1.90251,Walsall
435540,Walsall Cricket Club,"Gorway Road, Walsall, West Midlands",WS1 3BE,402017,297346,52.57393,-1.971669,Walsall
435544,Walsall Golf Club,"Broadway, Walsall, West Midlands",WS1 3EY,402493,296899,52.56991,-1.964649,Walsall
435549,Walsall Rugby Club,"Delves Road, Walsall, West Midlands",WS1 3JY,401940,297031,52.571099,-1.972807,Walsall
435561,Waterside Pub,"42 Wilkin Road, Brownhills, Walsall, West Midlands",WS8 7LX,403449,306671,52.657753,-1.950446,Walsall
435571,Wetherspoons,"St Matthews Hall, Lichfield Street, Walsall, West Midlands",WS1 1SX,401442,298624,52.585421,-1.980164,Walsall
435574,Wheatsheaf,"35 Pinfold, Bloxwich, Walsall, West Midlands",WS3 3JL,400106,301719,52.613237,-1.999865,Walsall
435578,White Lion,"150 Sandwell Street, Walsall, West Midlands",WS1 3EQ,401597,297467,52.575019,-1.977866,Walsall
435582,Why Not Inn,"St Georges Street, Darlaston, Walsall, West Midlands",WS10 8LF,397749,297290,52.573434,-2.034646,Walsall
435588,Willenhall Liberal Club,"Villiers Street, Willenhall, Walsall, West Midlands",WV13 1DF,396538,298999,52.58879,-2.052532,Walsall
435610,Yale Sports & Social Club,"Gipsy Lane, Willenhall, Walsall, West Midlands",WV13 2HA,396765,298303,52.582526,-2.049175,Walsall
435645,Alderson House (Warwick) Ltd,"Alderson House, 23 High Street, Warwick",CV34 4AX,428098,264750,52.280182,-1.589565,Warwick
435657,Altoria,"45 Warwick Street, Leamington Spa",CV32 5JX,431635,266087,52.29201,-1.537597,Warwick
435658,Alvis Sports & Social Club,"Sports And Social Club, Alvis, Green Lane, Finham",CV3 6EG,432678,275485,52.376436,-1.521394,Warwick
435661,Anchor Inn,"Anchor Inn, Warwick Road, Leek Wootton",CV35 7QX,428928,268864,52.317124,-1.577047,Warwick
435686,Ashow Village Club,"Working Mens Club, Church Road, Ashow",CV8 2LE,431103,270378,52.330607,-1.545001,Warwick
435696,Avenue Bowling Club,"Avenue Bowling Club, Avenue Road, Leamington Spa",CV31 3PG,431622,265400,52.285844,-1.537851,Warwick
435720,Bar and Block,"Premier Inn, 154-156 Parade, Leamington Spa",CV32 4BQ,431719,266127,52.292374,-1.536361,Warwick
435725,Barn at Warwick University,"University Of Warwick, Gibbet Hill Road, Coventry",CV4 7AL,429931,275871,52.380072,-1.561711,Coventry
435738,Beausale Club,"Beausale Club, School Lane, Beausale",CV35 7NW,424043,270856,52.335267,-1.648567,Warwick
435769,Bishops Tachbrook Sports & Social Club,"Kingsley Road, Bishops Tachbrook",CV33 9RR,431270,261193,52.248025,-1.5434,Warwick
435770,Black Horse,"The Black Horse Inn, 62 Saltisford, Warwick",CV34 4TT,427678,265418,52.286209,-1.595666,Warwick
435808,Builders Arms,"The Builders Arms, 38 Lansdowne Street, Leamington Spa",CV32 4SP,432114,266229,52.293259,-1.53056,Warwick
435809,Bulldog,"St Margarets Road, Leamington Spa",CV31 2NX,432619,264132,52.274376,-1.523373,Warwick
435843,Cape of Good Hope,"Cape Of Good Hope, 66 Lower Cape, The Cape",CV34 5DP,427690,266001,52.291449,-1.595442,Warwick
435857,Case is Altered,"The Case Is Altered, Case Lane, Shrewley",CV35 7JD,422388,270037,52.327965,-1.672909,Warwick
435874,Cavern Sports & Music Bar,"Lower Basement, 10 Welton Road, Warwick",CV34 5PZ,427600,266182,52.29308,-1.596747,Warwick
435914,Clink Cellar Bar,"40 Warwick Street, Leamington Spa",CV32 5JS,431634,266049,52.291669,-1.537615,Warwick
435932,Copper House Club Ltd,"142-144 Albion Street, Kenilworth",CV8 2FZ,429205,272490,52.349707,-1.572655,Warwick
435933,Copper Pot,"Copper Pot, 41-43 Warwick Street, Leamington Spa",CV32 5JX,431635,266087,52.29201,-1.537597,Warwick
435967,Cubbington Sports & Social Club,"Cubbington Sports And Social Club, Windmill Hill, Cubbington",CV32 7LN,433663,268310,52.311884,-1.507642,Warwick
436045,Elephant & Castle,"Simple Simon, 105 Emscote Road, Warwick",CV34 5QY,429943,265720,52.288814,-1.562436,Warwick
436077,Falcon at Hatton,"Falcon Inn, Birmingham Road, Haseley",CV35 7HA,423147,267919,52.308901,-1.661917,Warwick
436083,Fat Pug,"23 Guys Cliffe Road, Leamington Spa",CV32 5BZ,430947,266043,52.291663,-1.547687,Warwick
436085,Fifteen,"15 Spencer Street, Leamington Spa",CV31 3NE,431908,265408,52.285887,-1.533663,Warwick
436101,Foresters Arms,"Forresters Arms, 47 Crompton Street, Warwick",CV34 6HG,427768,264651,52.279309,-1.59441,Warwick
436107,Frames Snooker Club,"140-142 Parade, Leamington Spa",CV32 4AG,431759,265748,52.288955,-1.53581,Warwick
436113,Fusilier,"The Fusilier, Sydenham Drive, Leamington Spa",CV31 1NJ,433083,265173,52.283708,-1.516457,Warwick
436122,Gauntlet,"The Gauntlet, Caesar Road, Kenilworth",CV8 1DP,428353,271042,52.336725,-1.585299,Warwick
436156,Greyhound,"The Greyhound, 35 Kennedy Square, Leamington Spa",CV32 4SY,432160,266236,52.293316,-1.52989,Warwick
436162,Guys Cliffe Catering Ltd at Guys Cliffe Masonic Rooms,"Guys Cliffe House, Coventry Road, Guys Cliffe",CV34 5YD,429215,266754,52.29814,-1.573019,Warwick
436179,Hart & Co,"27 Augusta Place, Leamington Spa",CV32 5EL,431650,265783,52.289277,-1.537412,Warwick
436182,Hatton Arms,"Hatton Arms, Birmingham Road, Hatton",CV35 7JJ,424233,267043,52.30097,-1.646051,Warwick
436186,Haunted,"39 Bath Street, Leamington Spa",CV31 3AG,432014,265259,52.284554,-1.532118,Warwick
436213,Holly Bush,"Holly Bush Inn, Holly Street, Leamington Spa",CV32 4TN,432404,266137,52.292424,-1.526317,Warwick
436225,Hope & Anchor,"41 Hill Street, Leamington Spa",CV32 5XT,432133,266362,52.294463,-1.530269,Warwick
436226,Hope Tavern,"Court Street, Leamington Spa",CV31 1SH,433471,264884,52.281087,-1.510798,Warwick
436229,Hunningham Cricket Club,"Pavilion, Cricket Ground, Main Street, Hunningham",CV33 9DY,437440,268432,52.312728,-1.452229,Warwick
436244,Iron Works,"66 Market Place, Warwick",CV34 4SD,428046,264884,52.281385,-1.59032,Warwick
436259,Jephsons Bar,"Tavistock Inn, 50 Tavistock Street, Leamington Spa",CV32 5PW,431666,266108,52.292197,-1.53714,Warwick
436263,Jet,"Jet And Whittle, 67 Brunswick Street, Leamington Spa",CV31 2EE,432182,264697,52.279482,-1.529723,Warwick
436271,Joiners Arms,"Joiners Arms, Shrubland Street, Leamington Spa",CV31 3BD,432094,264589,52.278517,-1.531009,Warwick
436282,Kelseys,"15-17 High Street, Leamington Spa",CV31 3AW,431957,265222,52.284215,-1.532957,Warwick
436283,Kenilworth Abbey Club,"4 Abbey Hill, Kenilworth",CV8 1LW,428828,272071,52.34596,-1.57824,Warwick
436286,Kenilworth Cricket Club,"Pavilion, Cricket Ground, Warwick Road, Kenilworth",CV8 1FE,429081,270254,52.329612,-1.574683,Warwick
436289,Kenilworth Lawn Tennis and Squash Club,"Kenilworth Tennis And Squash C, Crackley Lane, Kenilworth",CV8 2JS,429224,273443,52.358273,-1.572308,Warwick
436294,Kenilworth Rugby Football Club,"Glasshouse Lane, Kenilworth",CV8 2AJ,430080,271222,52.338261,-1.559938,Warwick
436296,Kenilworth Sports & Social Club Ltd.,"Upper Rosemary Hill, Kenilworth",CV8 2PA,428906,272216,52.347259,-1.577083,Warwick
436299,Kenilworth Wardens Cricket Club Limited,"Kenilworth Wardens Cricket Club, Glasshouse Lane, Kenilworth",CV8 2AJ,430080,271222,52.338261,-1.559938,Warwick
436300,Khalsa Hockey Club,"10 Wise Street, Leamington Spa",CV31 3AP,431957,265140,52.283478,-1.532965,Warwick
436328,Lapworth Cricket Club,"Pavilion, Cricket Ground, Old Warwick Road, Lapworth",B94 6AZ,417067,271347,52.339939,-1.75092,Warwick
436338,Leamington  Cricket Club,"Leamington Cricket Club, Arlington Avenue, Leamington Spa",CV32 5UG,431878,266910,52.299395,-1.533956,Warwick
436339,Leamington and County Golf Club,"Leamington And County Golf Clu, Golf Lane, Whitnash",CV31 2QA,432741,262840,52.262746,-1.521696,Warwick
436340,Leamington Dance Centre,"Dance School, 140-142 Parade, Leamington Spa",CV32 4AG,431759,265748,52.288955,-1.53581,Warwick
436342,Leamington Football Club Ltd.,"Leamington Football Club, Harbury Lane, Bishops Tachbrook",CV33 9JP,434243,261030,52.246392,-1.499872,Warwick
436343,Leamington Home Guard Club,"4 Portland Street, Leamington Spa",CV32 5HE,431528,265926,52.290569,-1.53918,Warwick
436344,Leamington Lawn Tennis and Squash Club,"Guys Cliffe Avenue, Leamington Spa",CV32 6LZ,430716,266301,52.293986,-1.551051,Warwick
436347,Leamington Rugby Football Club,"Moorfields, Leamington Road, Blackdown",CV32 6RG,431536,268126,52.310346,-1.538858,Warwick
436350,Leamington Tennis Club,"50 Bedford Street, Leamington Spa",CV32 5DF,430728,265889,52.290281,-1.550912,Warwick
436355,Leek Wootton Sports Club,"Pavilion, Sports Ground, Quarry Close, Leek Wootton",CV35 7QJ,428778,269130,52.319523,-1.579225,Warwick
436375,Lillington Bowling Club,"Lillington Bowling Club, Lime Avenue, Lillington",CV32 7DB,432615,267505,52.304701,-1.523092,Warwick
436376,Lillington Club,"Lillington Mens Club, Lime Avenue, Lillington",CV32 7DA,432687,267412,52.30386,-1.522045,Warwick
436402,London Midland Railway Club,"Lmrca Club, Station House, Old Warwick Road, Leamington Spa",CV31 3NS,431733,265253,52.284507,-1.536238,Warwick
436464,Montgomery Of Alamein,"Montgomery Of Alamein, Field Barn Road, Hampton Magna",CV35 8RT,425792,265090,52.283351,-1.623339,Warwick
436465,Moo,"Public House, 24 Russell Street, Leamington Spa",CV32 5QB,431582,266113,52.292246,-1.538371,Warwick
436482,Murphys Bar,"Murphys, 33 Regent Street, Leamington Spa",CV32 5EJ,431567,265903,52.29036,-1.538611,Warwick
436494,Nelson Club,"Nelson Club, Charles Street, Warwick",CV34 5LE,429523,265560,52.28739,-1.568607,Warwick
436495,Nelson Public House,"31 Emscote Road, Warwick",CV34 5QE,429468,265481,52.286682,-1.56942,Warwick
436496,Neon,"2 Spencer Street, Leamington Spa",CV31 3NF,431906,265376,52.285603,-1.53369,Warwick
436498,New Bowling Green,"Bowling Green Inn, 13 St Nicholas Church Street, Warwick",CV34 4JD,428589,265012,52.282512,-1.582345,Warwick
436500,New Inn,"New Inn, Main Street, Norton Lindsey",CV35 8JA,422729,263189,52.266395,-1.668365,Warwick
436519,Norton Lindsey Cricket Club,"Cricket Ground, Wolverton Road, Norton Lindsey",CV35 8JL,422421,263266,52.2671,-1.672873,Warwick
436521,Oak,"The Oak, 27 Coten End, Warwick",CV34 4NT,428800,265226,52.284434,-1.579234,Warwick
436522,Oak House Sports and Social Club,"87 Upper Holly Walk, Leamington Spa",CV32 4JS,432338,266087,52.291969,-1.527304,Warwick
436524,Oddfellows Friendly Society,"22 New Street, Leamington Spa",CV31 1HP,432251,265419,52.285971,-1.528628,Warwick
436531,Old Leamingtonians RFC,"The Crofts, Bericote Road, Blackdown",CV32 6QP,431242,269474,52.322481,-1.543045,Warwick
436584,Pig & Fiddle,"45 High Street, Leamington Spa",CV31 1LH,432732,265473,52.286426,-1.521573,Warwick
436593,Plough & Harrow,"Whitnash Road, Whitnash",CV31 2HX,432617,263360,52.267437,-1.523462,Warwick
436616,Punch Bowl,"1 The Butts, Warwick",CV34 4SS,428216,265086,52.283197,-1.587807,Warwick
436627,Racing Club Warwick FC,"Racing Club Fc, Hampton Road, Warwick",CV34 6JP,427226,264161,52.27493,-1.602393,Warwick
436631,Radford Semele Sports & Social Club,"Sports And Social Club, Lewis Road, Radford Semele",CV31 1UQ,434509,264160,52.274505,-1.495657,Warwick
436635,Railway Inn,"12 Clemens Street, Leamington Spa",CV31 2DL,432017,265147,52.283538,-1.532085,Warwick
436636,Railway Inn,"Railway Inn, 55 Guy Street, Warwick",CV34 4LW,428787,265371,52.285729,-1.579413,Warwick
